ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
45815833,-,MERCEDES-BENZ,C 320 AMG,2004,Sedan,Yes,Petrol,3.2,100000 km,6.0,Manual,Rear,04-May,Left wheel,Black,8,11290.0
45764341,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,266061 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,314.0
45785807,1047,KIA,Ceed,2007,Hatchback,Yes,Diesel,1.6,1000 km,1.0,Manual,Front,04-May,Left wheel,Grey,4,10192.0
45773180,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,204579 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,314.0
45809743,1203,CHEVROLET,Camaro,2011,Coupe,Yes,Petrol,3.6,168350 km,6.0,Automatic,Rear,02-Mar,Left wheel,Red,12,7527.0
45801475,629,HYUNDAI,Elantra,2015,Sedan,Yes,Diesel,1.6,100535 km,4.0,Automatic,Front,04-May,Left wheel,White,4,16568.0
45732610,833,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.2,143470 km,4.0,Automatic,Front,04-May,Left wheel,White,4,53580.0
45814854,781,TOYOTA,RAV 4,2012,Jeep,Yes,Petrol,2.5,159901 km,4.0,Automatic,Front,04-May,Left wheel,Brown,12,5959.0
45773350,-,MERCEDES-BENZ,C 300,2014,Sedan,Yes,Petrol,3.5,100358 km,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,12,34497.0
45780400,-,VOLVO,S40,2001,Sedan,Yes,Petrol,2,133502 km,4.0,Automatic,Front,04-May,Right-hand drive,Green,2,3500.0
45807067,-,BMW,225,1999,Sedan,Yes,Petrol,2.5,250000 km,8.0,Tiptronic,Rear,04-May,Left wheel,Black,6,9408.0
45655702,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,258909 km,4.0,Automatic,Front,04-May,Left wheel,White,12,1803.0
45797817,781,HYUNDAI,H1,2012,Minivan,Yes,Diesel,2.5,52600 km,4.0,Automatic,Front,04-May,Left wheel,White,4,17719.0
45810425,530,MINI,Cooper S Cabrio,2013,Hatchback,Yes,Petrol,1.6,134035 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,627.0
45797420,893,HYUNDAI,I30,2008,Hatchback,Yes,Diesel,1.6,62444 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,8006.0
45813707,-,FORD,Transit,2000,Microbus,No,CNG,2.3,300000 km,4.0,Manual,Rear,04-May,Left wheel,Yellow,0,11917.0
45794317,531,NISSAN,Juke,2012,Jeep,Yes,Petrol,1.6 Turbo,139200 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,15367.0
45776709,562,BUICK,Encore,2015,Jeep,Yes,Petrol,1.4,58000 km,4.0,Automatic,Front,04-May,Left wheel,White,10,20385.0
45809723,784,TOYOTA,Aqua,2017,Hatchback,Yes,Petrol,1.5,50909 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,42933.0
45780286,-,DODGE,RAM 1500,2000,Jeep,No,Petrol,5.9,60800 km,8.0,Automatic,4x4,04-May,Left wheel,Blue,0,28225.0
45806512,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,174285 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,784.0
45770255,690,HONDA,FIT,2016,Hatchback,No,Petrol,1.5,49600 km,4.0,Automatic,Front,04-May,Left wheel,White,6,18817.0
45787754,-,TOYOTA,VOXY,2003,Minivan,No,CNG,2,200000 km,4.0,Automatic,4x4,>5,Right-hand drive,White,2,9408.0
45809449,502,TOYOTA,Aqua,2013,Universal,Yes,Hybrid,1.5,88777 km,4.0,Automatic,Front,04-May,Left wheel,Yellow,4,15988.0
45733534,891,HYUNDAI,Sonata,2016,Sedan,Yes,Petrol,2,101200 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,37984.0
45814771,-,MERCEDES-BENZ,Sprinter,2009,Microbus,No,Diesel,2.2 Turbo,327000 km,4.0,Manual,Rear,04-May,Left wheel,White,2,25089.0
45789698,-,TOYOTA,Camry SE,2014,Sedan,Yes,Petrol,2.5,128320 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,10,26657.0
45771968,585,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,321616 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,157.0
45457244,843,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,95520 km,4.0,Variator,Front,04-May,Left wheel,Red,0,14113.0
44964694,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,147845 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8,23521.0
45810652,583,CHEVROLET,Spark,2018,Hatchback,Yes,Petrol,1,62499 km,4.0,Automatic,Front,04-May,Left wheel,White,4,13322.0
45654171,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,314.0
45768388,1750,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,277405 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,627.0
45806394,-,SUZUKI,Swift,2005,Hatchback,No,Petrol,1.3,23000000 km,4.0,Manual,4x4,04-May,Right-hand drive,Silver,7,2300.0
45797649,1347,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,93281 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,13454.0
45762944,1324,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,226198 km,6.0,Automatic,4x4,04-May,Left wheel,Green,12,1725.0
45809398,770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7 Turbo,25000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12,45473.0
45802642,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,149038 km,4.0,Automatic,Front,04-May,Left wheel,White,4,30351.0
45802903,971,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.2,137986 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,43416.0
45812768,1325,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,12336 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,392.0
45809277,308,HONDA,FIT,2015,Hatchback,Yes,Hybrid,1.5,102528 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,11726.0
45751015,-,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,137000 km,4.0,Variator,Front,04-May,Left wheel,White,12,19444.0
45806862,911,MERCEDES-BENZ,C 220,2010,Sedan,Yes,Diesel,2.2 Turbo,0 km,4.0,Tiptronic,Rear,04-May,Left wheel,Black,6,28225.0
45781361,891,HYUNDAI,Elantra,2016,Sedan,No,Petrol,2,45500 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,25716.0
45814768,-,VOLKSWAGEN,T3 0000,1985,Microbus,No,Petrol,1.7,0 km,4.0,Manual,Rear,04-May,Left wheel,Brown,0,1300.0
45809816,-,MERCEDES-BENZ,E 320,2001,Sedan,Yes,CNG,3.2,0 km,6.0,Tiptronic,Rear,04-May,Left wheel,Grey,8,10349.0
44390639,-,SKODA,Superb,2011,Sedan,No,Petrol,1.8 Turbo,222000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,4,18817.0
45802049,-,HYUNDAI,Elantra,2013,Hatchback,Yes,Petrol,1.8,95000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,6,19000.0
45776727,640,VOLKSWAGEN,Jetta,2013,Sedan,No,Petrol,2,112000 km,4.0,Manual,Front,04-May,Left wheel,Grey,10,12544.0
44781690,1624,LEXUS,RX 350,2009,Jeep,Yes,Petrol,3.5,155200 km,6.0,Tiptronic,4x4,04-May,Left wheel,Brown,12,36065.0
45807562,441,HYUNDAI,Sonata,2015,Sedan,Yes,Hybrid,2.4,77830 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,392.0
45650449,1363,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,4.6,180659 km,8.0,Automatic,4x4,04-May,Left wheel,Black,12,1725.0
45797222,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,110169 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,36899.0
45776275,875,MITSUBISHI,Mirage,2012,Hatchback,No,Petrol,1,111111 km,3.0,Automatic,Front,04-May,Right-hand drive,Golden,4,7213.0
45816502,-,HYUNDAI,Elantra,2010,Sedan,No,Petrol,1.8,230400 km,4.0,Tiptronic,Front,04-May,Left wheel,Purple,0,15367.0
45760855,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,35083 km,4.0,Automatic,Front,04-May,Left wheel,White,12,3450.0
45787649,-,MERCEDES-BENZ,E 320,2003,Sedan,Yes,CNG,3.2,160986 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,12,16308.0
45768668,397,LEXUS,CT 200h,2016,Hatchback,Yes,Hybrid,1.8,71904 km,4.0,Automatic,Front,04-May,Left wheel,White,0,9565.0
45198863,-,VOLKSWAGEN,Passat,2014,Sedan,Yes,Petrol,1.8 Turbo,68000 km,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,12,25089.0
45586951,765,FORD,Focus,2015,Sedan,No,Petrol,2,54000 km,4.0,Automatic,Front,04-May,Left wheel,Carnelian red,6,14113.0
45815361,-,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,100000 km,4.0,Variator,Front,04-May,Right-hand drive,White,6,14113.0
45796798,-,JEEP,Liberty,2003,Jeep,No,Petrol,3.7,216000 km,6.0,Automatic,4x4,04-May,Left wheel,Pink,2,10663.0
45748975,-,TOYOTA,Camry,2007,Sedan,Yes,Hybrid,2.4,348800 km,4.0,Variator,Front,04-May,Left wheel,Grey,8,14740.0
45813360,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,91760 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,314.0
45771013,830,HONDA,Accord,2019,Sedan,Yes,Petrol,1.5,4088 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,6429.0
45730020,642,SSANGYONG,REXTON,2012,Jeep,Yes,Diesel,2,78732 km,4.0,Automatic,Front,04-May,Left wheel,White,4,29094.0
45805118,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,199660 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,19312.0
45797466,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,105743 km,4.0,Automatic,Front,04-May,Left wheel,White,4,44843.0
45744982,-,NISSAN,Note,2005,Hatchback,No,Petrol,1.5,117000 km,4.0,Variator,Front,04-May,Right-hand drive,Carnelian red,4,30.0
45809542,765,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2,48294 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,32744.0
42180369,-,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5 Turbo,160000 km,6.0,Automatic,Rear,04-May,Left wheel,Silver,12,150.0
45803523,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,256355 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,11290.0
45802664,-,BMW,318,1995,Hatchback,No,Petrol,1.8,285000 km,4.0,Manual,Rear,02-Mar,Left wheel,Blue,1,4077.0
45492900,-,NISSAN,Note,2007,Sedan,No,LPG,1.5,138000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,0,8467.0
45803493,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,432435 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,11604.0
45809231,1017,JAGUAR,F-pace,2017,Jeep,Yes,Diesel,2,50531 km,4.0,Automatic,4x4,04-May,Left wheel,Red,12,14269.0
45729762,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,75300 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,42400.0
45623762,843,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,190000 km,4.0,Automatic,Front,04-May,Left wheel,Sky blue,8,11917.0
45776592,-,BMW,X6,2008,Jeep,Yes,Petrol,3.5 Turbo,139452 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,8,40142.0
45749494,873,MITSUBISHI,Mirage,2014,Hatchback,No,Petrol,1,10000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,4,7056.0
45798638,-,BMW,428,2014,Coupe,Yes,Petrol,2.0 Turbo,110000 km,4.0,Automatic,Rear,02-Mar,Left wheel,White,8,56450.0
45792745,-,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,167680 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8,23521.0
45732648,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,276546 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,15681.0
45760582,-,MITSUBISHI,Lancer,2009,Universal,No,Petrol,2,124000 km,4.0,Variator,Front,04-May,Left wheel,White,8,17249.0
45784461,-,HYUNDAI,Elantra,2012,Sedan,No,Petrol,1.8,83000 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,8,16621.0
45813371,-,CITROEN,C5,2001,Goods wagon,No,Petrol,2,255000 km,4.0,Manual,Front,04-May,Left wheel,Blue,4,1700.0
45815359,1493,LEXUS,RX 350,2016,Jeep,Yes,Petrol,3.5,65981 km,6.0,Automatic,Front,04-May,Left wheel,Black,12,47.0
45742212,-,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4,94.0
45755941,-,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,0 km,4.0,Automatic,Front,04-May,Left wheel,Sky blue,4,14113.0
45731418,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,97010 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,34108.0
45812776,1327,TOYOTA,4Runner,2011,Jeep,No,Petrol,4,137600 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,54882.0
45634947,584,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Diesel,1.8,69248 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,941.0
45773501,259,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,110958 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,220.0
45785575,1249,TOYOTA,RAV 4,2017,Jeep,Yes,Petrol,2.5,17600 km,4.0,Automatic,4x4,04-May,Left wheel,Red,12,45473.0
45283033,831,HYUNDAI,Sonata,2011,Sedan,No,Petrol,2.4,98000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8,12544.0
45809562,584,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.8,59532 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,16766.0
45769894,1113,MAZDA,CX-9,2012,Sedan,Yes,Petrol,3.7,291840 km,6.0,Automatic,Front,04-May,Left wheel,Black,12,31.0
45732824,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,513137 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,10036.0
40648715,-,PORSCHE,macan S,2015,Jeep,Yes,Petrol,3.0 Turbo,82500 km,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,12,103178.0
45798296,790,HYUNDAI,Elantra,2009,Sedan,Yes,Diesel,1.6,53256 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,6272.0
45803318,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,51274 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,15367.0
45802218,-,RENAULT,Megane 1.9CDI,2008,Sedan,No,Diesel,1.9 Turbo,168974 km,4.0,Automatic,Front,04-May,Left wheel,Silver,10,14583.0
45730878,1511,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,3.8,151977 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,16621.0
45803263,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,30363 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,13485.0
45804503,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,199356 km,4.0,Automatic,Front,04-May,Left wheel,White,4,22947.0
45212809,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,166720 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,22580.0
45759898,-,BMW,X5,2003,Jeep,Yes,Diesel,3.0 Turbo,280000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,6,15681.0
45650059,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,3450.0
45756234,-,MERCEDES-BENZ,C 240,2001,Sedan,Yes,Petrol,2.6,20017 km,6.0,Tiptronic,Rear,04-May,Left wheel,Black,10,9722.0
45757310,1086,CHEVROLET,Impala,2012,Sedan,Yes,Petrol,3.6,128195 km,6.0,Automatic,Front,04-May,Left wheel,Black,12,3293.0
45802277,-,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,96000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,8,13799.0
44954682,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,123270 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,14113.0
45809988,419,NISSAN,March,2013,Hatchback,Yes,Petrol,1.2,59000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,16838.0
45771070,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,50930 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12,22580.0
45802732,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,40950 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,57526.0
45646707,1572,MERCEDES-BENZ,CLS 55 AMG,2019,Coupe,Yes,Petrol,3,0 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,87027.0
45474056,-,NISSAN,Juke,2013,Hatchback,No,Petrol,1.6,62000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,10,20385.0
45786160,1163,TOYOTA,Vitz,2010,Hatchback,No,Petrol,1,39000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,10,6586.0
45761193,917,BMW,535,2013,Sedan,Yes,Hybrid,3,195941 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12,627.0
45553463,-,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,141000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,18503.0
45801565,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,152000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,19676.0
45263544,-,HONDA,Odyssey,2005,Minivan,No,Petrol,2.4,225000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,12,7527.0
45646456,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4.0,Automatic,Front,04-May,Left wheel,White,12,18817.0
45793081,789,CHEVROLET,Cruze,2009,Sedan,Yes,Petrol,1.6,66444 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,6272.0
45811158,986,LEXUS,HS 250h,2010,Sedan,Yes,Hybrid,2.4,275654 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,706.0
45695157,1991,FORD,Transit,2005,Microbus,No,Diesel,2.4 Turbo,176000 km,4.0,Manual,Rear,04-May,Left wheel,White,1,15681.0
45660726,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,202864 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0,470.0
45617844,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,240987 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,1646.0
45506127,-,OPEL,Vectra,1997,Hatchback,No,Petrol,1.6,2000 km,4.0,Manual,Front,04-May,Left wheel,Silver,4,5331.0
45776542,-,FORD,Transit,2003,Microbus,Yes,Diesel,2.0 Turbo,300000 km,4.0,Manual,Front,04-May,Left wheel,Yellow,1,12544.0
45740923,-,MERCEDES-BENZ,S 500,2001,Sedan,Yes,LPG,5,220000 km,8.0,Tiptronic,Rear,04-May,Left wheel,White,8,15681.0
45761256,259,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,131893 km,4.0,Automatic,Front,04-May,Left wheel,Brown,0,314.0
45797618,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,107179 km,4.0,Automatic,Front,04-May,Left wheel,White,4,20005.0
45764816,1659,TOYOTA,Tundra,2014,Sedan,Yes,Petrol,5.7,0 km,8.0,Automatic,4x4,04-May,Left wheel,White,12,3293.0
45804991,770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,122856 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,43626.0
45812915,-,OPEL,Astra,2000,Universal,No,Petrol,1.6,131000 km,4.0,Manual,Front,04-May,Left wheel,Black,4,8467.0
45769203,1234,MAZDA,CX-9,2011,Sedan,Yes,Petrol,3.7,134157 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,549.0
45645309,-,NISSAN,Tiida,2007,Hatchback,No,Petrol,1.5,150300 km,4.0,Automatic,Front,04-May,Right-hand drive,Grey,6,8781.0
42987409,-,NISSAN,Serena,2002,Minivan,No,Petrol,2,175000 km,4.0,Variator,Front,04-May,Right-hand drive,Black,2,8781.0
45815373,-,INFINITI,EX37,2012,Hatchback,Yes,Petrol,3.3,52000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,2,31361.0
42265660,-,MERCEDES-BENZ,E 220 W210...CDI,2002,Sedan,No,Diesel,2.0 Turbo,228000 km,4.0,Tiptronic,Rear,04-May,Left wheel,Black,6,16725.0
45632043,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,100747 km,4.0,Automatic,Front,04-May,Left wheel,Green,0,2666.0
45362670,-,TOYOTA,Camry,2014,Coupe,No,Petrol,2.5,92000 km,4.0,Tiptronic,Front,02-Mar,Left wheel,Blue,6,21950.0
45806474,-,VOLKSWAGEN,Jetta,2009,Sedan,No,Petrol,2.5,166400 km,5.0,Automatic,Front,04-May,Left wheel,Black,8,10349.0
45652855,831,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,108826 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,188.0
45809245,765,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2,123843 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,35617.0
45809441,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,58600 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,21893.0
45651904,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,174619 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,1646.0
45792635,-,MERCEDES-BENZ,S 600,1992,Sedan,Yes,CNG,3.7,123000 km,6.0,Manual,Rear,04-May,Left wheel,Black,0,9408.0
45645917,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510 km,4.0,Automatic,Front,04-May,Left wheel,White,12,314.0
45732608,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,48484 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,53872.0
45811231,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,13800 km,6.0,Tiptronic,Front,04-May,Left wheel,Blue,12,22580.0
44930395,-,HYUNDAI,Elantra,2016,Sedan,No,Petrol,1.8,75200 km,4.0,Automatic,Front,04-May,Left wheel,Grey,10,19444.0
43832175,-,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,266000 km,4.0,Automatic,Front,04-May,Left wheel,Black,10,13956.0
45765916,934,MAZDA,1000,2015,Sedan,Yes,Petrol,2.5,142800 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,1176.0
45768404,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,189704 km,8.0,Automatic,4x4,04-May,Left wheel,Grey,0,157.0
45655558,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,159382 km,4.0,Automatic,Front,04-May,Left wheel,White,12,3293.0
45809914,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,123700 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,15530.0
45645797,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,5018.0
45809532,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,55000 km,4.0,Automatic,Front,04-May,Left wheel,Golden,4,22473.0
45588228,586,MERCEDES-BENZ,C 250,2012,Sedan,Yes,Petrol,1.8,96432 km,4.0,Tiptronic,Rear,04-May,Left wheel,White,12,20100.0
45809131,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,83362 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,25089.0
45646689,642,AUDI,A3,2012,Sedan,Yes,Diesel,2,174966 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,2587.0
44405338,862,VOLKSWAGEN,Jetta სასწაფოდ,2011,Sedan,Yes,Petrol,2.5,134400 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,6,13485.0
45769381,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800 km,6.0,Automatic,Rear,04-May,Left wheel,Grey,12,5802.0
45810662,645,CHEVROLET,Corvette,2011,Sedan,Yes,Petrol,1.8,117000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,14740.0
45776580,-,CHEVROLET,Malibu,2017,Sedan,Yes,Petrol,1.5 Turbo,53000 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,12,23521.0
45735759,-,FORD,Transit,1992,Goods wagon,No,Diesel,2.5,1000 km,4.0,Manual,Rear,04-May,Left wheel,Red,1,3607.0
45631664,751,KIA,Optima,2013,Sedan,Yes,Hybrid,2.4,109000 km,4.0,Automatic,Front,04-May,Left wheel,White,12,21639.0
45809043,503,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,163312 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,7919.0
45807336,798,MERCEDES-BENZ,GLK 250,2015,Jeep,Yes,Diesel,2.1,199189 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,12,13015.0
45756868,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,174619 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,282.0
45801634,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,97000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,19707.0
45797078,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,162911 km,4.0,Automatic,Front,04-May,Left wheel,White,4,13589.0
45809406,595,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,122637 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,28015.0
44647852,1716,MITSUBISHI,Minica,2000,Goods wagon,No,Petrol,0.7,48000 km,3.0,Manual,4x4,02-Mar,Right-hand drive,White,0,1550.0
45788610,1011,FORD,Mustang,2016,Coupe,No,Petrol,2.3 Turbo,85000 km,4.0,Tiptronic,Rear,02-Mar,Left wheel,Blue,8,43905.0
45642662,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798 km,4.0,Automatic,Front,04-May,Left wheel,White,12,5488.0
45770154,831,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,25635 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,1019.0
45511009,696,MERCEDES-BENZ,Sprinter 316 CDI,2013,Microbus,No,Diesel,2.2 Turbo,220000 km,4.0,Manual,Rear,04-May,Left wheel,White,2,47042.0
